Key,Translation
CreditsRollCategory_Playtesting.5,Sans Undertale
CreditsRollCategory_Playtesting.6,Sans Undertale
CreditsRollCategory_Playtesting.7,Sans Undertale
CreditsRollCategory_Playtesting.8,Sans Undertale
CreditsRollCategory_Playtesting.9,Sans Undertale
CreditsRollCategory_Playtesting.10,Sans Undertale
CreditsRollCategory_Playtesting.11,Sans Undertale
CreditsRollCategory_Playtesting.12,Sans Undertale
CreditsRollCategory_Playtesting.13,Sans Undertale
CreditsRollCategory_Playtesting.14,Sans Undertale
CreditsRollCategory_Playtesting.15,Sans Undertale
CreditsRollCategory_Playtesting.16,Sans Undertale
CreditsRollCategory_Playtesting.17,Sans Undertale
CreditsRollCategory_Playtesting.18,Sans Undertale
CreditsRollCategory_Playtesting.19,Sans Undertale
CreditsRollCategory_Playtesting.20,Sans Undertale
CreditsRollCategory_Playtesting.21,Sans Undertale
CreditsRollCategory_Playtesting.22,Sans Undertale
CreditsRollCategory_Playtesting.23,Sans Undertale
CreditsRollCategory_Playtesting.24,Sans Undertale
CreditsRollCategory_Playtesting.25,Snas Undertale
CreditsRollCategory_Playtesting.26,Sans Undertale
CreditsRollCategory_Playtesting.27,Sans Undertale
CreditsRollCategory_Playtesting.28,Sans Undertale
CreditsRollCategory_Playtesting.29,Sans Undertale
CreditsRollCategory_Playtesting.30,Sans Undertale
CreditsRollCategory_Playtesting.31,Sans Undertale
CreditsRollCategory_Playtesting.32,Sans Undertale
CreditsRollCategory_Playtesting.33,Sans Undertale
CreditsRollCategory_Playtesting.34,Sans Undertale
CreditsRollCategory_Playtesting.35,Sans Undertale
CreditsRollCategory_Playtesting.36,Sans Undertale
CreditsRollCategory_Playtesting.37,Sans Undertale
CreditsRollCategory_Playtesting.38,Sans Undertale
CreditsRollCategory_Playtesting.39,Sans Undertale
CreditsRollCategory_Playtesting.40,Sans Undertale
CreditsRollCategory_Playtesting.41,Sans Undertale
CreditsRollCategory_Playtesting.42,Sans Undertale
CreditsRollCategory_Playtesting.43,Sans Undertale
CreditsRollCategory_Playtesting.44,Sans Undertale
CreditsRollCategory_Playtesting.45,Sans Undertale
CreditsRollCategory_Playtesting.46,Sans Undertale
CreditsRollCategory_Playtesting.47,Sans Undertale
CreditsRollCategory_Playtesting.48,Sans Undertale
CreditsRollCategory_Playtesting.49,Sans Undertale
CreditsRollCategory_Playtesting.50,Sans Undertale
CreditsRollCategory_Playtesting.51,Sans Undertale
CreditsRollCategory_Playtesting.52,Sans Undertale
CreditsRollCategory_Playtesting.53,Sans Undertale
CreditsRollCategory_Playtesting.54,Sans Undertale
CreditsRollCategory_Playtesting.55,Sans Undertale
CreditsRollCategory_Playtesting.56,Sans Undertale
CreditsRollCategory_Playtesting.57,Sans Undertale
CreditsRollCategory_Playtesting.58,Sans Undertale
CreditsRollCategory_Playtesting.59,Sans Undertale
CreditsRollCategory_Playtesting.60,Sans Undertale
CreditsRollCategory_Playtesting.61,Sans Undertale
CreditsRollCategory_Playtesting.62,Sans Undertale
CreditsRollCategory_Playtesting.63,Sans Undertale
CreditsRollCategory_Playtesting.64,Sans Undertale
CreditsRollCategory_Playtesting.65,Sans Undertale
CreditsRollCategory_Playtesting.66,Sans Undertale
CreditsRollCategory_Playtesting.67,Sans Undertale
CreditsRollCategory_Playtesting.68,Sans Undertale
CreditsRollCategory_Playtesting.69,Sans Undertale
CreditsRollCategory_Playtesting.70,Sans Undertale

CreditsRollCategory_PublicRelations.1,Sussy Relations
CreditsRollCategory_PublicRelations.2,"That's it, that's the ONLY amongus joke, I swear"

CreditsRollCategory_QualityAssurance.1,Quality Assansnance
CreditsRollCategory_QualityAssurance.2,Sans Undertale
CreditsRollCategory_QualityAssurance.3,Sans Undertale
CreditsRollCategory_QualityAssurance.4,Sans Undertale
CreditsRollCategory_QualityAssurance.5,Sans Undertale
CreditsRollCategory_QualityAssurance.6,Sans Undertale

CreditsRollCategory_Sound.1,Sand (Sans sound)
CreditsRollCategory_Sound.2,“I don't like sans
CreditsRollCategory_Sound.3,It's coarse and rough and irritating
CreditsRollCategory_Sound.4,And it gets everywhere”
CreditsRollCategory_Sound.5,- Sand Undertale

CreditsRollCategory_Webmaster.1,Websanster
CreditsRollCategory_Webmaster.2,Sans Undertale
CreditsRollCategory_Webmaster.3,Sans Undertale
